sample_1656,0.9234236478805542
sample_1548,0.875489354133606
sample_769,0.9258213043212891
sample_1881,0.9177451133728027
sample_1807,0.9214956164360046
sample_145,0.91681969165802
sample_1212,0.9297045469284058
sample_944,0.8940215706825256
sample_829,0.9337060451507568
sample_616,0.9124636650085449
sample_1690,0.9699767827987671
sample_114,0.9638549089431763
sample_185,0.9320974349975586
sample_1141,0.9581582546234131
sample_1460,0.8972457647323608
sample_1835,0.91681969165802
sample_1539,0.8914667963981628
sample_598,0.9357261657714844
sample_1800,0.9340993165969849
sample_394,0.8968613147735596
sample_1146,0.9205849170684814
sample_149,0.9343490600585938
sample_1750,0.9239917993545532
sample_1977,0.9337060451507568
sample_1830,0.9680706262588501
sample_818,0.9383810758590698
sample_881,0.8936972618103027
sample_77,0.9187953472137451
sample_1240,0.9585758447647095
sample_309,0.8952170610427856
sample_90,0.9536561965942383
sample_1447,0.8939244747161865
sample_1584,0.8996844291687012
sample_23,0.8692430853843689
sample_1188,0.9123679995536804
sample_1461,0.8979786038398743
sample_1691,0.9177451133728027
sample_316,0.9839962720870972
sample_299,0.8905142545700073
sample_459,0.8998291492462158
sample_462,0.8963984251022339
sample_1730,0.9635645747184753
sample_689,0.9716141223907471
sample_1943,0.9321008920669556
sample_1043,0.8938546180725098
sample_919,0.8998208045959473
sample_1104,0.91681969165802
sample_348,0.899924635887146
sample_123,0.8968691825866699
sample_1645,0.9123679995536804
sample_1522,0.8841626644134521
sample_1874,0.919951319694519
sample_295,0.8848550319671631
sample_954,0.9038704633712769
sample_1529,0.8960040211677551
sample_722,0.9360470771789551
sample_1703,0.91681969165802
sample_1524,0.8985929489135742
sample_125,0.9453881978988647
sample_1922,0.9383810758590698
sample_1186,0.9264550805091858
sample_938,0.9516934156417847
sample_1744,0.9177451133728027
sample_936,0.9521342515945435
sample_1973,0.9326162934303284
sample_157,0.9234119653701782
sample_1003,0.8956744074821472
sample_1407,0.9374700784683228
sample_1057,0.9429627656936646
sample_1783,0.91681969165802
sample_48,0.9351115226745605
sample_263,0.9726754426956177
sample_678,0.9246505498886108
sample_882,0.8936078548431396
sample_1688,0.9207061529159546
sample_1361,0.9337060451507568
sample_1802,0.9167401790618896
sample_250,0.9340243339538574
sample_323,0.8954561352729797
sample_1514,0.8931238651275635
sample_1545,0.8951067924499512
sample_830,0.9326162934303284
sample_1757,0.9722625613212585
sample_917,0.9425216913223267
sample_1728,0.915217936038971
sample_352,0.9005889892578125
sample_1229,0.9581582546234131
sample_619,0.9174560308456421
sample_1138,0.9581582546234131
sample_687,0.91681969165802
sample_966,0.8978264331817627
sample_537,0.9020589590072632
sample_867,0.8979399800300598
sample_928,0.9534873962402344
sample_520,0.9422585964202881
sample_1338,0.9354012608528137
sample_988,0.9023815393447876
sample_899,0.8972994089126587
sample_15,0.9277660250663757
sample_1412,0.9418354630470276
sample_1915,0.9640331268310547
sample_1885,0.9340993165969849
sample_1893,0.9241808652877808
sample_688,0.91681969165802
sample_1664,0.9581582546234131
sample_1667,0.9588102102279663
sample_1516,0.8977562189102173
sample_437,0.8945465087890625
sample_203,0.9205849170684814
sample_1389,0.9357451796531677
sample_761,0.9726754426956177
sample_1373,0.9326162934303284
sample_558,0.9581582546234131
sample_1710,0.8989342451095581
sample_153,0.9363812208175659
sample_934,0.9385994672775269
sample_54,0.8997510671615601
sample_1227,0.919951319694519
sample_53,0.9016869068145752
sample_1110,0.9205849170684814
sample_49,0.8983584046363831
sample_474,0.899027407169342
sample_1716,0.9037126302719116
sample_1169,0.9606208205223083
sample_1925,0.9321008920669556
sample_667,0.914280891418457
sample_176,0.933791995048523
sample_1908,0.9123679995536804
sample_160,0.9292593002319336
sample_35,0.9539854526519775
sample_1403,0.9359166622161865
sample_1806,0.970737099647522
sample_241,0.9337060451507568
sample_1059,0.9401297569274902
sample_746,0.9467105865478516
sample_513,0.9437528848648071
sample_1088,0.9417992830276489
sample_1370,0.9353339672088623
sample_523,0.9380080699920654
sample_319,0.8936543464660645
sample_1923,0.9726754426956177
sample_1296,0.9331907033920288
sample_1152,0.9177451133728027
sample_982,0.9055236577987671
sample_304,0.9015182256698608
sample_502,0.9429627656936646
sample_1951,0.9315366148948669
sample_386,0.9613133072853088
sample_362,0.9430018663406372
sample_522,0.9411517381668091
